,text,id,polarities
454,"Was niet verkeerd, smaak was redelijk tot goed.",Review-g188671-d1164103_2:5,['neutral']
455,"Maar kennelijk viel de klandizie tegen, want halverwege onze maaltijd begon men om 21.00 uur de lege tafeltjes op te ruimen en te verplaatsen naar de 'nachtstand '.",Review-g188671-d1164103_2:6,['negative']
456,"Bediening was chagrijnig, er kon geen lachje vanaf.",Review-g188671-d1164103_2:7,['negative']
457,"Kortom, geen aanrader.",Review-g188671-d1164103_2:8,['negative']
458,"In een Fawlty Towers tafereel kreeg de vrouwelijke Basyl in ons bijzijn de mantel uitgeveegd van de vrouwelijke John Cleese, de uitbaatster.",Review-g188671-d1164103_3:1,['negative']
459,Het arme wicht had per ongeluk de mosselen van onze buren aan ons geserveerd.,Review-g188671-d1164103_3:2,['neutral']
460,Plotseling werd de kom met mosselen door de vrouwelijke John Cleese onder mijn neus vandaan gerukt.,Review-g188671-d1164103_3:4,['negative']
461,Mijn opmerking dat ik al had gegeten van de mosselen werd met een chagrijnige sneer beantwoord dat deze maaltijd in de vuilnisbak zou worden gedeponeerd.,Review-g188671-d1164103_3:5,['negative']
462,enkele seconden later kwam ze doodleuk met een stalen gezicht dezelfde schaal opdienen bij onze buren.,Review-g188671-d1164103_3:6,['negative']
463,"Hilarisch voor in een comedy, de werkelijkheid is om te huilen, zo amateuristisch.",Review-g188671-d1164103_3:7,['negative']
464,Wegblijven bij deze ballentent is mijn enige advies.,Review-g188671-d1164103_3:8,['negative']
465,Personeel niet vriendelijk.,Review-g188671-d1164103_4:2,['negative']
466,De kaart vermeld geen non-alcoholische dranken.,Review-g188671-d1164103_4:3,['negative']
467,"Als je er naar vraagt, serveren ze enkel water per 0,5l (waarvan je dan de prijs nog niet weet).",Review-g188671-d1164103_4:4,['negative']
468,Eten was van zeer slechte kwaliteit.,Review-g188671-d1164103_4:6,['negative']
469,Wijn was niet te drinken.,Review-g188671-d1164103_4:7,['negative']
470,Wat een vriendelijke bediening.,Review-g188671-d1164712_1:1,['positive']
471,"Menu genomen met diverse kleine voorgerechtjes, geweldig lekker.",Review-g188671-d1164712_1:2,['positive']
472,"Daarna visgerechten, ook echt goed.",Review-g188671-d1164712_1:3,['positive']
473,Absoluut een aanrader.,Review-g188671-d1164712_1:4,['positive']
474,Ons etentje bij The Olive Tree was een zeer aangename verrassing.,Review-g188671-d1164712_2:1,['positive']
475,"Het eten is er puur Grieks, de bediening ontzettend vriendelijk en attent.",Review-g188671-d1164712_2:2,"['neutral', 'positive']"
476,Wij kunnen dit restaurant zowel aan de locals als aan de toeristen aanraden.,Review-g188671-d1164712_2:3,['positive']
477,Heel vriendelijk onthaal door de patron en kersverse gerechten met eerlijke wijnen.,Review-g188671-d1164712_3:1,"['positive', 'positive', 'positive']"
478,Dolmades en een nooit geziene kwaliteit van de Moussaka;,Review-g188671-d1164712_3:2,['positive']
479,"Mooie porties in een zeer gezellig kader, vlak aan de markt.",Review-g188671-d1164712_3:3,"['positive', 'positive', 'positive']"
480,Een aarader in hartje Brugge,Review-g188671-d1164712_3:4,['positive']
481,"zeer vriendelijke uitbater, ik heb er lekkere gegrilde inktvis gegeten, door zijn ligging nogal duur en vooral op toeristen gericht, maar toch geen slechte ervaring!",Review-g188671-d1164712_4:1,"['neutral', 'negative', 'positive', 'positive']"
482,Zowel de kaart als de suggesties brengen je op een hoogte waar elke fijnproever van droomt.,Review-g188671-d1371876_2:1,"['positive', 'positive']"
483,"De betere Wijn, gin en whisky zijn hier geen onbekende en de desserts zijn voor duimen en vingers op te eten en...",Review-g188671-d1371876_2:2,"['positive', 'positive']"
484,Witte sangria aan gunstig prijsje en heerlijke salade met crème brulee van geitenkaas!,Review-g188671-d1371876_3:1,"['positive', 'positive']"
485,Grappige en vriendelijke ober.,Review-g188671-d1371876_3:2,['positive']
486,Ongelooflijk lekkere gerechten aan een ongelofelijke prijs!,Review-g188671-d1371876_4:1,"['positive', 'positive']"
487,De gastvrouw is een prima kokkin en Tom is attent en vriendelijk!,Review-g188671-d1371876_4:2,"['positive', 'positive']"
488,Eén van de betere adressen in Brugge!,Review-g188671-d1371876_4:3,['positive']
489,Zeker een goed restaurant.,Review-g188671-d1604411_1:1,['positive']
490,"Hierbij kregen wij ook nog dusdanig veel amuses, dat het makkelijk als viergangen had doorgekund.",Review-g188671-d1604411_1:3,['positive']
491,"Alles perfect op smaak, leuke en verrassende gerechten.",Review-g188671-d1604411_1:4,"['positive', 'positive']"
492,"Het toetje was wat aan de karige kant, maar de smaak was top.",Review-g188671-d1604411_1:5,"['positive', 'negative']"
493,De bediening vond ik vrij informeel voor de setting.,Review-g188671-d1604411_1:6,['neutral']
494,Er werd bij elk gerecht duidelijk uitgelegd wat het was en waar het vandaan kwam.,Review-g188671-d1604411_1:8,['positive']
495,"Nét niet sterrenwaardig, maar zeker een aanrader!",Review-g188671-d1604411_1:9,['positive']
496,"Wat een topkok, wat een heerlijke amuses",Review-g188671-d1604411_3:1,"['positive', 'positive']"
497,Culinair een 10,Review-g188671-d1604411_3:2,['positive']
498,Wanneer komt die ster (doe die drie van Karmeliet maar),Review-g188671-d1604411_3:3,['positive']
499,Vriendelijke bediening,Review-g188671-d1604411_3:4,['positive']
500,Mooie wijnen,Review-g188671-d1604411_3:5,['positive']
501,Je wordt er verwend vanaf het eerste hapje tot aan de verschillende lekkernijen bij de koffie.,Review-g188671-d1604411_4:2,['positive']
502,Alles wordt zeer origineel gebracht en de smaken zijn top!,Review-g188671-d1604411_4:3,"['positive', 'positive']"
503,Aangezien het mijn verjaardag was kreeg ik een speciaal bordje met een lekkere afsluiter.,Review-g188671-d1604411_4:4,['positive']
504,Wij hebben hier heerlijk gegeten!,Review-g188671-d1761224_1:1,['positive']
505,Lekkere wijn en hele vriendelijke bediening.,Review-g188671-d1761224_1:2,"['positive', 'positive']"
506,"Leuke muziek, kortom een hele goede keuze.",Review-g188671-d1761224_1:3,"['positive', 'positive']"
507,Wel reserveren want het is erg klein!,Review-g188671-d1761224_1:4,['negative']
508,her restaurant heeft een beperkte kaart maar alle gerechten zijn copieus en lekker.,Review-g188671-d1761224_3:1,"['positive', 'positive', 'negative']"
509,"de gastvrouw, tevens Brugse gids, maakt het verschil.",Review-g188671-d1761224_3:2,['positive']
510,"Wat een romantisch etentje met een Grouponbon moest worden, werd een regelrechte flop.",Review-g188671-d1960672_1:1,['negative']
511,Wij hebben nog nooit zo slecht gegeten!,Review-g188671-d1960672_1:2,['negative']
512,"1 uur wachten op een bruchetta, die een droog stukje brood was met wat platgebakken champignons erbij!",Review-g188671-d1960672_1:3,"['negative', 'negative']"
513,Hoofdgerecht was pasta met diepvrieszeevruchtenmix en nul komma nul smaak!,Review-g188671-d1960672_1:4,['negative']
514,Echt geen restaurant waardig!!!!,Review-g188671-d1960672_1:5,['negative']
515,De enige garnituur was wat ongewassen peterselie die het gerecht volledig naar de knoppen hielp.,Review-g188671-d1960672_1:6,"['negative', 'negative']"
516,"Deze was (uit een potje), op een bord gesmeten met diepvries rode vruchten!!",Review-g188671-d1960672_1:9,"['negative', 'negative', 'negative']"
517,Geef hier jullie geld niet aan!!!!,Review-g188671-d1960672_1:10,['negative']
518,Slechter dan deze kan niet!!,Review-g188671-d1960672_1:12,['negative']
519,UITSTEKEND!!,Review-g188671-d1960672_2:1,['positive']
520,Het kader is heel typisch Italiaans.,Review-g188671-d1960672_2:2,['neutral']
521,Super bediening & eten heel heel lekker!,Review-g188671-d1960672_2:3,"['positive', 'positive']"
522,Is het enige Italiaans rest waar we komen...,Review-g188671-d1960672_2:4,['neutral']
523,Vriendelijke gastvrouw en no nonsense bediening.,Review-g188671-d1960672_3:3,"['neutral', 'positive']"
524,De pizza en de pasta zijn lekker zonder meer.,Review-g188671-d1960672_3:4,"['neutral', 'neutral']"
525,Pijs kwaliteit zeker ok,Review-g188671-d1960672_3:5,['positive']
526,Dit restaurant ademt gezelligheid uit.,Review-g188671-d1960672_4:1,['positive']
527,Het eten was lekker.....mijn zoon zou een 5 sterren hebben gegeven....indien hij dit kon doen.,Review-g188671-d1960672_4:2,['positive']
528,"Top, we gaan zeker terug!",Review-g188671-d1960672_4:3,['positive']
529,"Heel lekker salaatje met mooie verse saladesoorten, niet die die je dikwijls geserveerd krijgt, recht uit de zak!",Review-g188671-d2166198_1:3,"['positive', 'positive']"
530,"Slaatje afgewerkt met lekkere dressing, gebakken spekjes en goede feta.",Review-g188671-d2166198_1:4,"['positive', 'positive']"
531,Als hoofdgerecht een stukje gebakken zalm met krieltjes en verse groentjes!,Review-g188671-d2166198_1:5,['positive']
532,Vooral dit laatste kunnen we appreciëren.,Review-g188671-d2166198_1:6,['positive']
533,Dit komt in véél te weinig zaken voor en waardeert je gerecht echt op!,Review-g188671-d2166198_1:7,['positive']
534,"Alles heel lekker, en zoals het een daglunch betaamt, in een uurtje geserveerd.",Review-g188671-d2166198_1:8,"['positive', 'neutral']"
535,De vriendeljke bediening mogen we zeker ook niet na laten te vermelden.,Review-g188671-d2166198_1:9,['positive']
536,Wel iets om terug te gaan en een van hun menuutjes of à la carte uit te proberen.,Review-g188671-d2166198_1:10,['positive']
537,"Geen spijt van gehad, het driegangen Marktmenu van €35,- was heerlijk.",Review-g188671-d2166198_3:3,['positive']
538,Wij hebben heerlijk in dit restaurant gegeten.,Review-g188671-d2166198_4:1,['positive']
539,"Het menu van €35,- was erg goed.",Review-g188671-d2166198_4:2,['positive']
540,De smaken van de gerechten kwamen goed tot hun recht.,Review-g188671-d2166198_4:3,['neutral']
541,De sfeer in dit prachtige gebouw is ongedwongen en plezierig.,Review-g188671-d2166198_4:4,['positive']
542,Wij kunnen dit restaurant in Brugge zeker aanbevelen.,Review-g188671-d2166198_4:5,['positive']
543,"Erg vlotte bediening, toffe sfeer en daarenboven zeer lekkere ribbetjes.",Review-g188671-d2294477_2:1,"['positive', 'positive', 'positive']"
544,Prijs/kwaliteit dik in orde.,Review-g188671-d2294477_2:2,"['positive', 'positive']"
545,Enig minpuntje: moeilijk parking te vinden in de buurt,Review-g188671-d2294477_2:3,['negative']
546,Vriendelijke ontvangst en heel vlotte bediening achteraf.,Review-g188671-d2294477_3:1,"['positive', 'positive']"
547,De kwaliteit van de schotels is heel goed (wel niet de ribs genomen) en de porties zijn enorm.,Review-g188671-d2294477_3:2,"['positive', 'positive']"
548,Prijs/kwaliteit is correct.,Review-g188671-d2294477_3:3,"['positive', 'positive']"
549,Kortom voor herhaling vatbaar,Review-g188671-d2294477_3:4,['positive']
550,"het was even geleden... maar gisteren een onverwachte stop gemaakt, en natuurlijk niet kunnen weerstaan aan deze zoete verleidingen.... brownie met gember was superjammie!!!!!",Review-g188671-d2330356_1:1,['positive']
551,hele lekkere patisserie!,Review-g188671-d2330356_4:1,['positive']
552,ongelofelijke eclairs..,Review-g188671-d2330356_4:2,['positive']
553,Maar het brood vind ik veeel te duur!,Review-g188671-d2330356_4:3,['negative']
554,leuk dat je kan binnenkijken in de atelier!,Review-g188671-d2330356_4:4,['positive']
555,Hier zit je tussen wanden vol boeken in een gezellig decor.,Review-g188671-d3162667_2:2,['positive']
556,"Het ontbijt is verzorgd, vers en lekker.",Review-g188671-d3162667_2:4,['positive']
557,Er is keuze tussen verschillende formules.,Review-g188671-d3162667_2:5,['positive']
558,De bediening is vlot en vriendelijk.,Review-g188671-d3162667_2:6,['positive']
559,Maar in deze zaak namen ze wel erg hun tijd!,Review-g188671-d3162667_4:4,['negative']
560,"Hoewel we vlot onze drankjes kregen, duurde het wel nogal lang totdat de man onze bestelling van eten kwam opnemen.",Review-g188671-d3162667_4:8,['neutral']
561,"Keuze is beperkt, belegde bagels, speciale croques van dikke sneden brood, kaas/vleesbordje,. uiteindelijk namen zowel ik als mijn vriendin een croque.",Review-g188671-d3162667_4:9,['negative']
562,"Wel verzorgd, met beetje sla erbij.",Review-g188671-d3162667_4:10,['positive']
563,Dienden hier 25 minuten op te wachten.,Review-g188671-d3162667_4:12,['negative']
564,Kan toch niet zo lang duren.,Review-g188671-d3162667_4:15,['negative']
565,Andere tafeltjes werden even traag bediend.,Review-g188671-d3162667_4:16,['negative']
566,"Ik begrijp dat de vrouw in de keuken ook maar twee handen heeft, maar de man stond ondertussen achter de bar -als ik me niet vergis -met zijn gsm te spelen.",Review-g188671-d3162667_4:17,['negative']
567,Ook na het eten duurde het minstens nog 10 min (en een wenkgebaar van ons) voor de man onze borden kwam afruimen en ons vroeg of we nog iets wensten.,Review-g188671-d3162667_4:19,['negative']
568,"Deze kwam even traag als de rest van de bediening, dus zijn we gaan betalen aan de bar.",Review-g188671-d3162667_4:21,['negative']
569,Dit vonden ze dan blijkbaar nogal onbeleefd.,Review-g188671-d3162667_4:22,['negative']
570,Onvoorstelbaar dat zij niet begrijpen dat vele mensen na een uur middagpauze terug op hun werk moeten zijn en dat hier geen speling op zit!!,Review-g188671-d3162667_4:23,['negative']
571,Pluspunt: het eten was lekker en verzorgd.,Review-g188671-d3162667_4:24,['neutral']
572,"Prijzen zijn ook echt aan de dure kant voor lunch, als ik ruim 15 euro betaal voor lunch heb ik op meeste bistro's daarvoor al een biefstuk+friet, vol-au-vent, of een verzorgd bord pasta.",Review-g188671-d3162667_4:26,['negative']
573,"Het was aangenaam vertoefen, heel vriendelijk mensen en het eten was zeker naar behoren, een snelle degelijke hap.",Review-g188671-d3318591_2:1,"['neutral', 'positive', 'positive']"
574,Iemand die gek is op self-made ice tea is op het juiste adres.,Review-g188671-d3318591_2:2,['positive']
575,"Super lekker eten, vers, leuk gebracht, grote portie.",Review-g188671-d3318591_3:1,"['positive', 'positive', 'positive']"
576,"Super bediening, vriendelijk en attent.",Review-g188671-d3318591_3:2,['positive']
577,Zeker dat ik hier naar terug kom.,Review-g188671-d3318591_3:3,['positive']
578,Een must do in brugge.,Review-g188671-d3318591_3:4,['positive']
579,"Uiterst gezellige familiezaak, waar ze 'service with a smile' hoog in het vaandel dragen.",Review-g188671-d3318591_4:1,"['positive', 'positive']"
580,De uitbaters leggen je er echt in de watten.,Review-g188671-d3318591_4:2,['positive']
581,"Je kan er terecht voor een uitgebreid ontbijt, een lichte lunch of een afternoon tea.",Review-g188671-d3318591_4:3,['positive']
582,"Toppers zijn de verse chocolademelk, de Victoria spongecake, cheesecake en de 'scrambled eggs'-bagel.",Review-g188671-d3318591_4:4,"['positive', 'positive', 'positive', 'positive']"
583,"Allemaal huisgemaakt, uiteraard!",Review-g188671-d3318591_4:5,['positive']
584,"De seizoensgebonden kaart, geweldige bediening en de prettige ambiance, maakt het dat dit restaurant zeer goed is!",Review-g188671-d3570292_1:1,"['positive', 'positive', 'positive', 'positive']"
585,Echt een aanrader!,Review-g188671-d3570292_1:2,['positive']
586,Het was genieten van de atmosfeer en het eten.,Review-g188671-d3570292_2:2,"['positive', 'positive']"
587,"De broers brengen je een pure, verfijnde en kwaliteitsvolle keuken in een sprookjesachtig kader.",Review-g188671-d3570292_2:3,"['positive', 'positive']"
588,Wij komen zeker terug.,Review-g188671-d3570292_2:4,['positive']
589,"Pomperlut is een sfeervol restaurant, mooi ingericht en cosy.",Review-g188671-d3570292_3:1,['positive']
590,Weinig keus maar toch voldoende om je een lekker menuutje te laten serveren.,Review-g188671-d3570292_3:2,"['positive', 'neutral']"
591,De service is een beetje koel maar toch correct.,Review-g188671-d3570292_3:3,['neutral']
592,Een aanrader voor de wintermaanden wanneer de grote haard lekkere knetterende warmte geeft.,Review-g188671-d3570292_3:4,['positive']
593,"Een sfeervol, gezellig kader.",Review-g188671-d3570292_4:1,['positive']
594,"Superlekker gegeten, meer dan gewoon.",Review-g188671-d3570292_4:2,"['positive', 'positive']"
595,"We gaan zeker terug, maar misschien alleen met vrouwen, want peter, die ons bediende was een streling voor het oog.",Review-g188671-d3570292_4:4,"['positive', 'positive']"
596,Per toeval in dit 'huisje' beland waar we op het binnenterras genoten hebben van een lekker stukje 'Limousin' vlees.,Review-g188671-d3617522_1:1,['positive']
597,"Super toffe bediening, aangepaste wijntjes en dat in een mooi en rustig kader, weg van de drukte aan 't Zand en zijn toeristenvallen.",Review-g188671-d3617522_1:2,"['positive', 'neutral', 'positive']"
598,Het was een verademing voor ons om even uit de drukte van de markt in Brugge in alle rust en zeer sfeervol te genieten van een heerlijke maaltijd.,Review-g188671-d3617522_3:1,"['positive', 'positive']"
599,Al in het menu wordt je geïnformeerd over lactose- en glutenvrije recepten.,Review-g188671-d3617522_3:2,['positive']
600,De combinatie met de wijn soorten was bijzonder.,Review-g188671-d3617522_3:3,['positive']
601,Heerlijk.,Review-g188671-d3617522_3:4,['positive']
602,In dit restaurant lukt het wel.,Review-g188671-d3617522_4:2,['positive']
603,"Heerlijk, eerlijk en apart.",Review-g188671-d3617522_4:3,['positive']
604,"Als in Brugge wonend, is dit restaurant een echte aanrader en ééntje dat ik andere zou aanraden.",Review-g188671-d5944255_1:1,['positive']
605,Het is er verzorgd en heel verse voedsel.,Review-g188671-d5944255_1:2,"['positive', 'positive']"
606,De chef toont een grote gedrevenheid en passie voor zijn vak.,Review-g188671-d5944255_1:3,['positive']
607,Ik ben hier al verschillende keren geweest en het was steeds in orde.,Review-g188671-d5944255_1:4,['neutral']
608,Je krijgt meer dan waard voor je geld!,Review-g188671-d5944255_1:5,['positive']
609,"Heb hier al verschillende malen gegeten en telkens vlotte bediening, heel lekker om te eten, mooi gepresenteerd en ruime porties ook.",Review-g188671-d5944255_2:1,"['positive', 'positive', 'positive', 'positive']"
610,Heel redelijk van prijs en veel gerechten dat je ergens anders niet direct Zal vinden.,Review-g188671-d5944255_2:2,"['positive', 'positive']"
611,De Lasagne is super.,Review-g188671-d5944255_2:3,['positive']
612,Doe zo voort!,Review-g188671-d5944255_2:4,['positive']
613,Mijn vriendin en ik heb hier lekker gegeten.,Review-g188671-d5944255_3:1,['positive']
614,Niet het gewone alledaagse restaurant maar eens iets anders.,Review-g188671-d5944255_3:2,['positive']
615,"Mooi, modern interieur en een kok waar je aan merkt dat hij enorm gepassioneerd met eten bezig is!",Review-g188671-d5944255_3:3,"['positive', 'positive']"
616,"De verse limonade vonden we wat bitter afsmaken maar het eten, in ons geval een salade met zalm en een quiche smaakten ongelooflijk goed.",Review-g188671-d5944255_3:4,"['negative', 'positive']"
617,"En dan heb ik het nog niet gehad over het dessert, een eigen versie van een snicker een absolute aanrader.",Review-g188671-d5944255_3:5,['positive']
618,Wanneer je binnen stapt in dit restaurantje wordt je onder gedompeld in wat volgens mij de ideale wereld moet zijn volgens deze twee leuke jonge mensen.,Review-g188671-d5944255_4:3,['positive']
619,"Op een uurtje tijd kom je tot rust, eet je fantastisch lekker en zie je twee mensen die voor 100% achter dit concept staan.",Review-g188671-d5944255_4:4,"['positive', 'positive', 'positive']"
620,Ik zou zeggen doe zo verder en ons zie zeker en vast nog terug.,Review-g188671-d5944255_4:5,['positive']
621,Wij hebben heerlijk gegeten en genoten van de lekkere wijn.,Review-g188671-d694742_1:1,"['positive', 'positive']"
622,"Bediening was keurig, ambiance sfeervol en gezellig.",Review-g188671-d694742_1:2,"['positive', 'neutral']"
623,"Echt een top avond gehad, wij komen zeker terug!",Review-g188671-d694742_1:3,['positive']
624,"Het Parkrestaurant is zeker de moeite waard, wel eerder te beoordelen als een totaalconcept: zeer vriendelijke en persoonlijke ontvangst, mooi, gezellig en stijlvol interieur, warme sfeer, goede achtergrondmuziek (wij zaten in het tweede gedeelte op een tussenverdieping, aan te raden)",Review-g188671-d694742_2:1,"['positive', 'positive', 'positive', 'positive']"
625,"De keuken is op het niveau van de ""goede burgerkeuken"", verwacht geen topgastronomie.",Review-g188671-d694742_2:2,['neutral']
626,De gerechten zijn heel lekker en de porties ruim er wordt met verse ingrediënten gewerkt.,Review-g188671-d694742_2:3,"['positive', 'positive']"
627,"De bediening is vriendelijk en attent (veel personeel aanwezig) maar mist wat ervaring en vlotheid, soms nogal onhandig.",Review-g188671-d694742_2:4,['neutral']
628,"Er is misschien 1 aandachtspunt: het sanitair is heel netjes en ruim, maar er is slechts 1 toilet voor dames en 1 voor heren.",Review-g188671-d694742_2:5,['neutral']
629,goed eten de bediening is ook heel attent en weet waar ze over praten zoals de wijn en wat vooreten je op je bord krijgt,Review-g188671-d694742_3:1,"['positive', 'positive']"
630,Ook de persoonlijke aandacht van de chef is heel leuk ik zou iedereen aanraden dit restaurant een keer te bezoeken wel reserveren via internet,Review-g188671-d694742_3:2,"['positive', 'positive']"
631,We hebben vorig weekend bij Park Restaurant gegeten om de verjaardag van mijn vriend te vieren en het was een zeer geslaagde avond.,Review-g188671-d694742_4:1,['positive']
632,"Het menu was om van te smullen, de wijn paste uitstekend bij de gerechten, en we zijn zeer vriendelijk ontvangen.",Review-g188671-d694742_4:2,"['positive', 'positive', 'positive']"
633,Kortom: een aanrader voor een weekend in Brugge!,Review-g188671-d694742_4:3,['positive']
634,"Onbeschofte bediening, zeer hoge prijzen, 51 euro voor 3 koffie, 3 ""appelgebak"" en 2 cola.",Review-g188671-d741857_1:1,"['negative', 'negative']"
635,En als klap op de vuurpijl een grote mond.....de klant moet niet zeuren maar moest een fooi geven.,Review-g188671-d741857_1:2,['negative']
636,"we hopen dat hieraan iets gedaan kan worden, want dit is een absoluut dieptepunt in zo'n mooie stad.",Review-g188671-d741857_1:3,['negative']
637,"Personeel kijkt je niet aan, kwakken je eten op je tafel en nemen niet eens de moeite om iets tegen je te zeggen.",Review-g188671-d741857_3:1,['negative']
638,Als je om brood vraag krijg je een stapel boterhammen uit een plastic zak.,Review-g188671-d741857_3:2,['negative']
639,En dat tegen de prijzen; 4 Euro 80 voor een pilsje en zes en halve Euro voor een glas witte huiswijn.,Review-g188671-d741857_3:3,['negative']
640,Nummer 1 Touristenval.,Review-g188671-d741857_3:4,['negative']
641,Mijden dit restaurant.,Review-g188671-d741857_3:5,['negative']
642,Prima ambiance en een aantrekkelijke kaart.,Review-g188671-d897856_1:2,"['positive', 'positive']"
643,De gastvrouw is bijzonder attent.,Review-g188671-d897856_1:4,['positive']
644,Een aandachtspuntje wat mij betreft is het gebruik van kruiden; waar de soep naar mijn smaak juist een te uitgesproken pepersmaak had waardoor andere smaken worden overschaduwd waren de hertennootjes juist nogal 'laf' gekruid.,Review-g188671-d897856_1:5,"['negative', 'negative']"
645,Gegeven het prijsniveau vind ik perfectie de norm en dat niveau is deze avond net niet gehaald.,Review-g188671-d897856_1:6,['neutral']
646,Dit kleine restaurant in een Brugs zijstraatje is een echte aanrader.,Review-g188671-d897856_2:1,['positive']
647,"Vanaf het binnenkomen voelde ik mij hier thuis, alles klopte.",Review-g188671-d897856_2:2,['positive']
648,Vooral de babykreeft met waterzooi heeft me zeer aangenaam verrast.,Review-g188671-d897856_2:4,['positive']
649,Een meevaller!,Review-g188671-d897856_3:3,['positive']
650,"Eindelijk weer eens een klassieke keuken, vers en lekker zonder alteveel cinema!",Review-g188671-d897856_4:2,['positive']
651,"Prijs kwaliteit uitstekend, we waren met 4 en genoten van de maandmenu.",Review-g188671-d897856_4:3,"['positive', 'positive']"
652,Wij zijn hier zaterdagavond met een groep van 17 mensen geweest en werden supervriendelijk ontvangen!,Review-g188672-d1915624_1:1,['positive']
653,De bediening was zeer vlot.,Review-g188672-d1915624_1:2,['positive']
654,Het eten was lekker.,Review-g188672-d1915624_1:5,['positive']
655,Veel keuze en iedereen was tevreden over zijn/haar gerecht.,Review-g188672-d1915624_1:6,"['positive', 'positive']"
656,Een dikke pluim voor het personeel van deze zaak!,Review-g188672-d1915624_1:7,['positive']
657,"Jammer genoeg hebben we dit de laatste jaren steeds meer zien wegdeemsteren tot een niveau vér beneden alle peil: klant-onvriendelijke patron, slecht eten en geen service...",Review-g188672-d1915624_2:4,"['negative', 'negative', 'negative', 'negative']"
658,Enkel en alleen de 'kching' van de kassa telt en ben je niet tevreden?,Review-g188672-d1915624_2:5,['negative']
659,"Blijf hier gewoon weg, want er zijn heel véél betere én sympathiekere horecazaken in Oostende waar ze tenminste nog weten wat lekker eten én echte klantvriendelijke service is!",Review-g188672-d1915624_2:8,['negative']
660,"Deze keer nam ik de vissoep 'kleine bouillabaise' deze was naar mijn mening zeer ondermaats, De soep smaakte niet naar vis, er was een groot stuk zalm in (wat ik niet graag lust: dus niet hun fout) er was de kop van een langoust in (lust ik wel graag) dus jammer genoeg enkel de kop.",Review-g188672-d1915624_4:2,['negative']
661,De schelpen waren veel te ver en er waren krabbetjes in.,Review-g188672-d1915624_4:3,['negative']
662,"Dus bij de vraag was het lekker: neen+de reden, dus je zou denken een kleine korting of een koffie, echter niets van dit.",Review-g188672-d1915624_4:4,"['negative', 'negative']"
663,De koffie betaalden we zelf en na voor het eerst in 6 jaar geen drinkgeld te hebben nagelaten zelfs geen goeie dag bij het buiten gaan.,Review-g188672-d1915624_4:5,['negative']
664,En zeggen dat we deze zaak reeds aanbevolen aan vrienden.,Review-g188672-d1915624_4:7,['negative']
665,"Vlees en vis van de beste kwaliteit, vriendelijk geserveerd op een professionele wijze.",Review-g188672-d2414248_1:1,"['positive', 'positive', 'positive']"
666,(Niet toevallig want we zijn er al meermaals geweest!),Review-g188672-d2414248_1:2,['positive']
667,Ik heb niets aan te merken op de kwaliteit van het eten maar het is gewoon te duur.,Review-g188672-d2414248_2:1,"['negative', 'neutral']"
668,"De irish coffee komt de baas inderdaad aan tafel maken, je betaalt er 10 euro voor en dit is ook gewoon té duur.",Review-g188672-d2414248_2:2,"['negative', 'neutral']"
669,"Supervriendelijke bediening, heel lekker eten en zeer hondvriendelijk!",Review-g188672-d2414248_3:1,"['positive', 'positive', 'positive']"
670,We kregen zelfs onze vleesoverschot mee naar huis in een handig herbruikbaar microgolfvriendelijk potje.,Review-g188672-d2414248_3:2,['positive']
671,Doe zo voort!!!!!,Review-g188672-d2414248_3:3,['positive']
672,Wij waren met zes personen en hadden hier uiteraard meer van verwacht.,Review-g188672-d2722090_1:1,['negative']
673,2 van ons hadden de zalm besteld van om en bij de 24€ met frietjes 1 had de steak (nog geen 125 gr) 23€ met frietjes 1 had saté 19€ met frietjes 1 scampi in curry met brood het stukje zalm was niet om aan te zien en de steak bijna niet te vinden.,Review-g188672-d2722090_1:2,"['negative', 'negative', 'negative']"
674,"gelukkig serveren ze het op een bord zonder garnituur dat apart in een kommetje op het bord stond, ander hadden wij het stuk vis of vlees niet gevonden.",Review-g188672-d2722090_1:3,['neutral']
675,1 schotel friet voor 5 volwassen personen was ruim ondermaats en bijbestelde friet kwam nadat onze borden reeds geruime tijd leeg was.,Review-g188672-d2722090_1:4,['negative']
676,Nadat wij de patroon van ons ongenoegen hadden op de hoogte gebracht heeft hij ons arrogant te woord gestaan en ons gewezen dat dit de normale porties zijn die hij zijn klanten voorschotelt.,Review-g188672-d2722090_1:6,['negative']
677,U weze gewaarschuwd!,Review-g188672-d2722090_3:1,['negative']
678,"Al slecht gegeten, smaken kunnen nl verschillen, maar er ziek van zijn dat is echt niet meer normaal te noemen.",Review-g188672-d2722090_3:3,['negative']
679,Voorgerechten: 'Licht gebakken tonijn' was doorbakken.,Review-g188672-d2722090_3:4,['negative']
680,"'Scampi in de look' was niet overdreven, ze zwemden in de boter, ongeloofelijk veel look.",Review-g188672-d2722090_3:5,['negative']
681,"Hoofdgerechten Gebakken ribbetjes met 3 sauzen, ribbetje was precies al eens opgewarmd geweest, de smaak was wat vreemd, maar ik dacht aan een vreemde marinade.",Review-g188672-d2722090_3:7,['negative']
682,"De sausjes (huisgemaakt?) hadden precies meerdere kleuren (voor de duidelijkheid, dezelfde saus had verschillende kleuren na er in te hebben geroerd).",Review-g188672-d2722090_3:8,['neutral']
683,Ook hangde er veel vet aan de ribbetjes.,Review-g188672-d2722090_3:9,['negative']
