,text,id,polarities
1667,"Решили заказать пива побольше, чтобы больше не ждать.",23858:9,[]
1668,"Через несколько минут официатка принесла 1 бокал и сказала, что пива больше нет!!!",23858:10,"['negative', 'negative']"
1669,Больше оставаться в этом заведение не хотелось.,23858:11,['negative']
1670,"Так что вечер удалось спасти, а от Глобуса остался тяжелый неприятный осадок...",23858:13,['negative']
1671,Я была здесь с подругой пока один раз.,23878:0,[]
1672,"Пришли вечером, чтобы послушать живую музыку, отдохнуть и пообщаться.",23878:1,[]
1673,Заказали столик заранее.,23878:2,[]
1674,Остались всем довольны.,23878:3,['positive']
1675,"На первом этаже кафешка, а на втором этаже 3 зала.",23878:4,[]
1676,"На счет еды не могу сказать точно…За один раз оценить всё невозможно, но то, что заказали, соответствовало своим вкусовым качествам и моему вкусу(заказали роллы Филадельфия, греческий салат и пиво).",23878:5,"['neutral', 'neutral', 'neutral']"
1677,"Меню разнообразное, цены адекватные.",23878:6,"['positive', 'neutral']"
1678,Понравился интерьер.,23878:7,['positive']
1679,Столики есть на любой вкус и с диванами и у окна и напротив сцены.,23878:8,['positive']
1680,"Очень хорошая музыка, в тот вечер выступали Egeiro Project (отдельное им спасибо).",23878:9,['positive']
1681,P.,23878:10,[]
1682,S.,23878:11,[]
1683,Уютное место для вечернего отдыха.,23878:12,['positive']
1684,Обязательно придём ещё. />,23878:13,['positive']
1685,"Совершенно замечательно провели вечер в ""Кухне""!",24132:0,['positive']
1686,Безумно нравится интерьер своей изысканной простотой - уютно и тепло.,24132:1,['positive']
1687,"Очень радует дружелюбная атмосфера, царящая в Кухне.",24132:2,"['positive', 'positive']"
1688,"Отдельное спасибо за обслуживание нашей официантке (к сожалению, имени не знаю) - отлично знала меню, ненавязчиво помогала определиться с выбором блюд.",24132:3,"['positive', 'positive']"
1689,"Все что заказали, съели с огромным удовольствием!",24132:4,['positive']
1690,"Салат Пампелон понравился очень - шпинат с голубым сыром под фантастической заправкой оказался ""что-то с чем-то""!",24132:5,"['positive', 'positive', 'positive']"
1691,Безумно вкусными оказались и крем супы из чечевицы и лисичек.,24132:6,['positive']
1692,"До десерта у меня дело не дошло - так наелась салатом и супом, что не смогла даже кусочка попробовать.",24132:7,"['positive', 'positive']"
1693,"Но тот десерт, что заказали подруги выглядел очень аппетитно, и по их восторженным возгласам, было понятно, что их ожидания оправдались ;).",24132:8,['positive']
1694,"Так что если хотите провести время в уютной, располагающей, дружелюбной атмосфере и при этом вкусно поесть, то Кухня - именно то, что надо ;)",24132:9,"['positive', 'positive', 'positive']"
1695,Посетили ресторан по рекомендации друзей.,24214:0,[]
1696,Впечатление осталось не из лучших.,24214:1,['negative']
1697,"Во-первых, меню ждали минут 15 (хотя народу было не очень много), потом еще 15мин, чтобы сделать заказ, цены чуть выше среднего по городу, но при этом качество оставляет желать лучшего, у салатов порции маленькие, а мясо вообще резиновое, за все проведенное время пепельницу не разу не поменяли.",24214:2,"['negative', 'negative', 'negative', 'negative']"
1698,Место для вечернего отдыха.,24217:0,[]
1699,"Помещение достаточно большое, есть некурящая зона и детская комната (причем она находится за стеклом рядом с некурящей зоной, очень удобно наблюдать за детьми).",24217:1,"['positive', 'positive', 'positive']"
1700,Около окна есть столики на двоих с забаными плетеными гамаками вместо стульев.,24217:2,['positive']
1701,"Есть небольшой танцпол рядом с фотаном (играют там неплохой хаус, кстати), очень много плазменных панелей, расшитые диванчики, видно, что люди постарались с интерьером.",24217:3,"['positive', 'positive', 'positive', 'positive', 'positive']"
1702,"Отделка везде использована недорогая, но само пространство выглядит уютно и празднично.",24217:4,"['neutral', 'positive']"
1703,Гардероб тоже присутствует.,24217:5,['neutral']
1704,"Кухня особого впечатления не вызвала, порции маловаты, но для бара сойдет, хотя цены показались несколько завышенными.",24217:6,"['negative', 'neutral', 'neutral']"
1705,"Расстроило отсутствие мидий и несколько пересушенные сухарики, которые готовили довольно долго.",24217:7,"['negative', 'negative']"
1706,"Подруга заказывала суши, сказала вкусные.",24217:8,['positive']
1707,"Небольшой выбор пива (но пиво отличное), вообще показалась, что выбор алкоголя для бара невелик.",24217:9,"['negative', 'positive', 'negative']"
1708,"Коктейли очень красивые, причем фото есть в меню, сразу видишь, что заказываешь, очень удобно.",24217:10,['positive']
1709,"Сервис порадовал, так как при довольно заполненном зале, официант ждать не заставлял, переодически появлялся забарть посуду и поинтересоваться, не нужно ли чего.",24217:11,"['positive', 'positive']"
1710,"В целом понравилась, поставила галочку.",24217:12,['positive']
1711,"Хотела бы выразить благодарность за, неожиданно приятное впечатление, которое произвел на меня персонал и атмосфера Вашего ресторана!",24501:0,"['positive', 'positive', 'positive']"
1712,"Мы приехали компанией 14.02, заранее забронировав стол, девушка по телефону была очень приветлива и вежлива, когда мы зашли в ресторан нас сразу встретили и проводили за желаемый столик на террасе с видом на причал, официантка-молодец, она не заставила себя долго ждать и отлично ориентировалась в меню, помогла нам выбрать желаемые блюда.",24501:1,"['positive', 'positive']"
1713,"Очень уютная атмосфера, был Джазовый вечер, музыка тоже очень порадовала!",24501:2,"['positive', 'positive']"
1714,"Обязательно придем еще раз, будет приятно,если нам выдадут карту постоянного гостя!:-)",24501:3,['positive']
1715,Зашли в ресторан в выходной день случайно.,24578:0,[]
1716,"Посоветовала сестра, которая частенько там бывает.",24578:1,[]
1717,"Ресторан довольно уютный, милая домашняя обстановка.",24578:2,"['positive', 'positive']"
1718,"Людей было мало, поэтому нам достался столик у окна с видом на Большой проспект.",24578:3,['positive']
1719,Очень не плохо.,24578:4,[]
1720,"Еда вкусная, но порции не большие.",24578:5,"['positive', 'negative']"
1721,Нас было четверо и мы все заказали пасту.,24578:6,[]
1722,У всех было довольно прилично приготовлено.,24578:7,['neutral']
1723,Салаты вообще оказались вкуснейшими.,24578:8,['positive']
1724,Я брала пасту с грибами.,24578:9,[]
1725,М-мми.,24578:10,['positive']
1726,Вкусно.,24578:11,['positive']
1727,"Один недостаток, что нас обслуживали очень долго.",24578:12,['negative']
1728,"На наше замечание девушка сказала, что у них какие-то проблемы на кухне.",24578:13,['negative']
1729,"Мы не стали выяснять, что за проблемы, но настроение было подпорчено.",24578:14,['negative']
1730,Цены средние.,24578:15,['neutral']
1731,"Да, и в ресторане чаевые от суммы оставляют себе сами.",24578:16,[]
1732,А так не плохо.,24578:17,['positive']
1733,Еще можно купить домой масло оливковое.,24578:18,[]
1734,Очень вкусное.,24578:19,['positive']
1735,"Итак, начну с конца.",2468:0,[]
1736,ПОНРАВИЛОСЬ ВСЁ!!!,2468:1,['positive']
1737,"Наверное, я консерватор, т.к. люблю заведения именно такого плана: хороший интерьер, негромкая музыка, спокойная атмосфера, вежливый и учтивый персонал.",2468:2,"['positive', 'positive', 'positive', 'positive']"
1738,Решил отметить свой день рождения недалеко от дома.,2468:3,[]
1739,Долго выбирал местечко....,2468:4,[]
1740,Выбор пал именно на этот ресторанчик.,2468:6,[]
1741,"Зал был пуст наполовину, девушка сама предложила местечко в углу для нас (я, супруга и сын 6 лет).",2468:7,['positive']
1742,"Блюда, которые заказали, понравились все без исключения.",2468:8,['positive']
1743,"Супруге понравилось приготовленные овощи, салаты ""Цезарь"" тоже на славу, лосось -без вопросов и т.д.",2468:9,"['positive', 'positive', 'positive']"
1744,"Официантка следила за столом и вовремя меняла пепельницу и добавляла вина, т.е.",2468:10,['positive']
1745,сервис как он должен быть - в классическом стиле.,2468:11,['positive']
1746,"Вот посидел, подумал....",2468:12,[]
1747,Ну не знаю какие минусы найти!,2468:13,['positive']
1748,Всё здорово.,2468:14,['positive']
1749,"Были здесь первый раз и, точно, не последний!",2468:15,['positive']
1750,Отмечали в банкетном зале свадьбу сына в июле 2013.,24713:0,[]
1751,Зал замечательный.,24713:1,['positive']
1752,Но...,24713:2,[]
1753,Мы выбрали среднее в ценовой категории меню.,24713:3,['neutral']
1754,"Когда пришли, меня удивило небольшое кол-во закусок.",24713:4,['negative']
1755,"Мне казалось, что должно быть больше.",24713:5,['negative']
1756,Сырная тарелка поразила засохшим сыром.,24713:6,"['negative', 'negative']"
1757,Фрукты были на последнем издыхании.,24713:7,['negative']
1758,Когда попробовала салаты- пришла в ужас.,24713:8,['negative']
1759,"По качеству тянут на забегаловку, а не на банкетный зал.",24713:9,['negative']
1760,До заказа банкета я кое-что заказала в кафе на первом этаже.,24713:10,[]
1761,Еда понравилась.,24713:11,['positive']
1762,"Но, такое впечатление, что на банкет готовит кто-то другой.",24713:12,['negative']
1763,Горячее тоже не понравилось.,24713:13,['negative']
1764,Торт у нас был свой.,24713:14,[]
1765,"Свадьба, конечно, прошла весело, но качество еды ее не украсило.",24713:15,['negative']
1766,"Когда молодые уехали, гости разошлись, я попросила упаковать нам оставшееся.",24713:16,[]
1767,"Администратор при оформлении сказал, что все будет упаковано и собрано, включая алкоголь и соки.",24713:17,[]
1768,"К моему удивлению, официанты мне сказали, что я могу сама все собрать со столов, они за отдельную плату дадут мне контейнеры.",24713:18,['negative']
1769,"После ТРИДЦАТИ минут пререканий, мне удалось заставить их кое-что сложить.",24713:19,['negative']
1770,"Оставшийся алкоголь, воду и соки собирали сами.",24713:20,['negative']
1771,В этом году женится второй сын.,24713:21,[]
1772,"Когда он сказал, что этот зал уже занят на нужную дату- я обрадовалась.",24713:22,['neutral']
1773,Мой молодой человек как-то заказывал столик на 8 марта.,24916:0,[]
1774,"Интерьер - понравился, кухня - тоже.",24916:1,"['positive', 'positive']"
1775,"А вот обслуживание.... то ли обслуга стремилась начать отмечать 8-е марта побыстрее (мы приехали туда около 21.30,девушка при входе сказала, что ресторан работает до 23.00, хотя ЗАРАНЕЕ, когда делалась бронь столика, НАС НИКТО НЕ ПРЕДУПРЕДИЛ, ЧТО РЕСТОРАН БУДЕТ РАБОТАТЬ ДО 23.00)",24916:2,"['negative', 'negative', 'negative']"
1776,"Заказ принесли довольно быстро, но как только мы приступили к еде, девушка хамски попросила нас пересесть за другой столик.",24916:3,"['positive', 'negative']"
1777,"Я естественно, отказалась.",24916:4,['negative']
1778,"Настроение испорчено не было (просто было неприятно), но чаевых мы не оставили.",24916:5,['negative']
1779,"Ресторан Ваш, рекомендовать никому не буду.",24916:6,['negative']
1780,Добрый день!,2495:0,[]
1781,Были вчера с друзьями в этом кафе!,2495:1,[]
1782,Очень понравилось!,2495:2,['positive']
1783,"Огромное спасибо поварам, очень вкусные блюда!!!!!",2495:3,"['positive', 'positive']"
1784,"Заказывали бивштексы, нет слов как вкусно)))",2495:4,['positive']
1785,"Готовят очень быстро и главное качественно, сразу чувствуется, что там работают мастера своего дела!",2495:5,['positive']
1786,"Спасибо огромное за хорошее обслуживание, приятную атмосферу и гостеприимных официантов!",2495:6,"['positive', 'positive', 'positive']"
1787,"Надеемся еще не раз посетить это замечательное, уютное место с великолепной кухней и доброжелательным персоналом.",2495:7,"['positive', 'positive', 'positive', 'positive']"
1788,сначала не хотела заходить-слишком уж все ярко и броско!,25507:0,['negative']
1789,При входе вы попадаете в маленький зал-кафе..,25507:1,[]
1790,"Я сначала подумала, что это и есть такое кафе, но поднявшись на второй этаж была шокирована количеством людей!!",25507:2,['negative']
1791,Просто нереально много людей!!,25507:3,['negative']
1792,"Официантку пришлось долго ждать-при условии того, что позвали ее сами, да и не один раз!!",25507:4,['negative']
1793,"Заказали цыпленок табака, греческий салат и пиво!",25507:5,[]
1794,"Пиво принесли быстро..когда пила-заметила, что стакан внизу грязный,как от кефира.подумала:""ну вот, началось!!"" но потом пригледелась и поняла, что это такой стаканчик с индикатором..как бы это сказать..градуса, что ниже 0)))))",25507:7,['positive']
1795,Салат принесли быстро-очень понравился!!,25507:8,"['positive', 'positive']"
1796,"Думала, что будет хуже..",25507:9,['neutral']
1797,Овощи свежие цыпленка долго ждали..наверно с полчаса.,25507:10,"['negative', 'positive']"
1798,"Но это того стоило..хорошо приготовлен, приправа в меру.",25507:11,['positive']
1799,Чеснок как надо.,25507:12,['neutral']
1800,"Соус прилагается, но мне он не понравился..может конечно из-за хлеба так как я его макала в соус..",25507:13,['negative']
1801,"Вообще впечатления остались приятные официантка которая нас обслуживала очень приятная и простая девушка, чего конечно нельзя сказать об администраторах..но да Бог с ними!!",25507:14,"['positive', 'positive', 'negative']"
1802,Свое ДР решила там отмечать,25507:15,['positive']
1803,Были 1 февраля.,25709:0,[]
1804,"Я второй раз, подруга - первый.",25709:1,[]
1805,"Приехали не поздно, часов в семь.",25709:2,[]
1806,Народу было очень мало.,25709:3,[]
1807,"Порадовало, что угодила ресторанным вкусам спутницы.",25709:4,['positive']
1808,На входе девушки спросили о наших предпочтениях и проводили на второй этаж.,25709:5,['positive']
1809,Предварительно очень подробно рассказав обо всех прелестях данного заведения.,25709:6,[]
1810,Предложили выбрать столик.,25709:7,['positive']
1811,Мягкие диваны с россыпью подушек.,25709:8,"['positive', 'positive']"
1812,Довольно приятная негромкая музыка и легкий полумрак.,25709:9,"['positive', 'neutral']"
1813,Почему-то нас обслуживало два официанта.,25709:10,[]
1814,"Второй был приятен и учтив, и как оказалось на память знал составляющие всех блюд.",25709:11,['positive']
1815,"Он же помог спутнице с выбором вина, а мне с коктейльным напитком, а их тут на любой вкус и цвет, как говориться.",25709:12,"['positive', 'positive', 'positive']"
1816,Медальоны из говядины с запеченным картофелем были прекрасны.,25709:13,['positive']
1817,"В последнее время совсем отошла от рыбы и радуюсь, когда подают хорошо приготовленное мясо.",25709:14,['positive']
1818,Заказ принесли достаточно быстро.,25709:15,['positive']
1819,"В зале постоянно находилось на обслуживании человека два, так что на зов являлись в течение минуты.",25709:16,['positive']
1820,Провели в ресторане часа два с лишним.,25709:17,[]
1821,"Проводили с улыбками и предложением приходить еще, но это – дежурное!",25709:18,['positive']
1822,В целом отличное впечатление от данного заведения.,25709:19,['positive']
1823,"Надеюсь, что выберемся к вам еще компанией побольше!",25709:20,['positive']
1824,В апреле отмечала свой ДР в этом ресторане.,25753:0,[]
1825,Все остались очень довольны.,25753:1,['positive']
1826,"Нам повезло - в это время в ресторане было мало посетителей, поэтому официант (хотя, мне кажется, нас обслуживал администратор) был предоставлен только нам.",25753:2,"['positive', 'positive']"
1827,"Очень понравилось обслуживание - профессиональное, ненавязчивое, доброжелательное.",25753:3,['positive']
1828,"Помогли с выбором, накрыли стол с холодными закусками.",25753:4,['positive']
1829,Еда очень вкусная!,25753:5,['positive']
1830,Шашлык - выше всяческих похвал.,25753:6,['positive']
1831,"Обстановка, интерьер очень уютные.",25753:7,"['positive', 'positive']"
1832,Соотношение цена/качество идеальное!,25753:8,['positive']
1833,Первые месяцы после открытия просто не могли нарадоваться такому классному местечку.,25960:0,['positive']
1834,И с друзьями весело посидеть и вдвоем с молодым человеком.,25960:1,['positive']
1835,Обслуживание было отличное и качество блюд на высоте.,25960:2,"['positive', 'positive']"
1836,Бывали там раза 3 в неделю.,25960:3,[]
1837,Теперь как то все испортилось.,25960:4,['negative']
1838,Народу стало ужасно много всегда.,25960:5,['negative']
1839,Сервис упал резко.,25960:6,['negative']
1840,Последний раз нам даже не вытерли столик после прежних посетителей.,25960:7,['negative']
1841,Очень часто не бывает того что есть в меню (хотя раньше такого не было) да и качество еды испортилось на мой взгляд.,25960:8,"['negative', 'positive']"
1842,А вот цены остались на прежнем уровне.,25960:9,['negative']
1843,Вобщем больше не радует это место.,25960:10,['negative']
1844,"Была в этом заведении 10.09.2008, заехали с мужем после работы - нашли с трудом, название хорошее, а вот написано настолько художественно, что просто не разобрать ))",26022:0,[]
1845,"Заведение очень приятное, маленькое уютное - но это скорее кафе, чем ресторан.",26022:1,"['positive', 'positive']"
1846,"Два этажа - на втором намного уютнее )) нас сразу встретили, раздели, проводили и разместили ))",26022:2,"['positive', 'positive']"
1847,"Огромное спасибо гардеробщику-официанту-бармену в одном лице, симпатичному и дружелюбному афроамериканцу ))",26022:3,"['positive', 'positive']"
1848,"Пробовали различные роллы, готовили их очень быстро 5-10 минут, особенно вкусные запеченные и филадельфия быда хороша, но я не поняла, почему роллов было где 5, где, 6, а где 7 )))",26022:4,"['positive', 'positive', 'negative']"
1849,"Ценник в этом заведении на мой взгляд ресторанный, хотя может это из-за того что роллы довольно большие.",26022:5,"['negative', 'positive']"
1850,"В целом мне понравилось - очень большой выбор суши, роллов, салатов, супов и других горячих блюд.",26022:6,"['positive', 'positive', 'positive', 'positive', 'positive']"
1851,Только пришла из этого заведения.,2606:0,[]
1852,"Хочу рассказать, чтобы другим осталось на заметку....",2606:1,[]
1853,"Местечко уютное, интерьер - интересный и качественно сделанный, кухня хорошая.",2606:2,"['positive', 'positive', 'positive']"
1854,"Пришли, по-началу было все хорошо, официантка принесла меню сразу же, через пару минут подошла взять заказ, через минут 5 принесла пиво, еще через 5 закуски, на этом все приятное закончилось.",2606:3,['positive']
1855,"Потом официантка как будто пропала, было не дозваться, чтобы что-то дозаказать, очень долго приходилось ждать, в итоге посчитали неправильно, в счет внесли на 2 пункта больше, чем мы заказывали.",2606:4,['negative']
1856,"И эта официантка вместо, того чтобы вежливо разобраться, поступила по-хамски, в итоге принесла новый счет, со словами, не знаю...я не помню, что вы заказывали, но будь по-вашему...короче, подпортила настроение....так что приду я в это заведение еще не скоро снова",2606:5,"['negative', 'negative']"
1857,"Честно говоря, не раз проезжая в последнее время по Гороховой обращала внимание на новый ресторан, судя по названию грузинской кухни.",26152:0,[]
1858,"Всякий раз собиралась зайти, но как-то не удавалось....",26152:1,[]
1859,"И вот наконец, специально запланировала на выходные визит в Саперави.",26152:2,[]
1860,Интерьер: еще с улицы ресторан притягивает уютной атмосферой и приглушенным светом.,26152:3,"['positive', 'positive', 'positive']"
1861,Попав внутрь впечатление становятся еще лучше.,26152:4,['positive']
1862,"Кирпичные стены, добротная мебель, современный интерьер...",26152:5,"['positive', 'positive']"
1863,Все как я люблю.,26152:6,[]
1864,На мой вкус десятка.,26152:7,[]
1865,"Сервис: встретили приветливо, повесили одежду в шкаф, проводили за стол.",26152:8,['positive']
1866,Все хорошо....,26152:9,[]
1867,"Обслуживали быстро и качественно, рекомендуя то или иное блюдо.",26152:10,['positive']
1868,"Спрашивали, понравилось ли.",26152:11,[]
1869,Вообщем приятно и ненавязчиво.,26152:12,['positive']
1870,"Персонал старается, надеюсь так будет продолжаться и дальше.",26152:13,['positive']
1871,"Кухня: хачапури по-аджарски - много сыра, мягкое тесто... отлично.",26152:14,"['positive', 'positive', 'positive']"
1872,"Салат с лососем - большая порция, необычная заправка, вцелом понравилось.",26152:15,"['positive', 'positive', 'positive']"
1873,"Салат от шеф-повара с курицей - ничего лишнего, необычного, но вкусно.",26152:16,['positive']
1874,Тирамису - выше всяких похвал.,26152:17,['positive']
1875,"Очень нежный крем, хорошая пропитка.",26152:18,"['positive', 'positive']"
1876,В соотношении цены и качества - очень даже.,26152:19,['positive']
1877,"Хорошо, что открываются не смотря ни на что, рестораны с качественной кухней и хорошим обслуживанием.",26152:20,"['positive', 'positive', 'positive']"
1878,"Вернусь ли? - да, безусловно, ведь столько еще в меню осталось не опробованным)",26152:21,['positive']
1879,Меня не обманули мои друзья!,2616:0,[]
1880,"Как было сказано: ""Самые вкусные суши в городе!"", так и получилось.",2616:1,['positive']
1881,"Место и интерьер: Ресторан расположен в спальном районе, сам бы я в него не поехал, но тут было по пути.",2616:2,['negative']
1882,"Интерьер аккуратный, спокойный, комфортный.",2616:3,['positive']
1883,"Кухня: прекрасные суши, свежая рыба, правильно сваренный рис, как запеченные, таки и классичесикие суши и роллы чудо как хороши.",2616:4,"['positive', 'positive', 'positive', 'positive', 'positive', 'positive']"
1884,Все порции внушительного размера:),2616:5,['positive']
1885,Ну очень вкусно.,2616:6,['positive']
1886,"А еще дают вкусные вареники с вишней, что тоже не плохо.",2616:7,['positive']
1887,"Сервис: быстро, по делу, без ошибок.",2616:8,['positive']
1888,"Цены средние, суши от 55 рублей, роллы до 600, напитки не дорогие.",2616:9,"['neutral', 'neutral', 'positive']"
1889,Общее впечатление приятное.,2616:10,['positive']
1890,"Если окажетесь в районе Ленинского проспекта, идеальное место для любителей японской кухни.",2616:11,['positive']
1891,"Рекомендую ресторан, как ресторан для обеда, ужина.",2616:12,['positive']
1892,"Публика разная, и семейные пары и парни, которые зашли пообедать ""на районе"", девушки-подружки и мамы с детьми.",2616:13,[]
1893,Для романтических свиданий не уверен.,2616:14,[]
1894,"А вот зайти и перекусить просто, без повода-да. мне понравилось. -1 балл за кофе, он не вкусный.",2616:15,"['positive', 'negative']"
1895,Общее впечатление приятное.,2616:16,['positive']
1896,Спасибо за вкусный обед!,2616:17,['positive']
1897,Привет всем!,26284:0,[]
1898,"Мы из Москвы,посетили на выходные Питер и Ваш замечательный ресторан!",26284:1,['positive']
1899,"Понравилось все:и необычно выполненный интерьер,и хорошее обслуживание официантки с рекомендацией блюд,прекрасный вид из окна,и самое главное очень хорошая кухня!!!",26284:2,"['positive', 'positive', 'positive', 'positive', 'positive']"
1900,"Цена полностью соответствует качеству,все очень вкусно,что на мой взгляд редкость для Питера,где мало действительно хороших ресторанов.""BELLINI"" один из них!",26284:3,"['positive', 'positive', 'positive']"
1901,"В следующий раз когда будем в Питере обязательно будем у Вас,спасибо!",26284:4,['positive']
1902,В пятницу 8 числа с друзьями проходили мимо ресторана у видели большую вывеску и решили зайти посмотреть открытие олимпиады.,26330:0,[]
1903,"Были приятно удивлены простатой интерьера, качеством кухни(спасибо огромное шеф повару),огромный выбор закусок к пиву.",26330:1,"['positive', 'positive', 'positive']"
1904,"Особенно понравились ""перчики халапена"" (кажется так называлось это бесподобное блюдо),умеренные цены, большие порции.",26330:2,"['positive', 'positive', 'neutral']"
1905,"Немного ресторанов в городе, где можно так вкусно итак не дорого покушать!!!!",26330:3,"['positive', 'positive']"
1906,Приятно удивил обслуживающий персонал.,26330:4,['positive']
1907,"Девушка, которая нас обслуживала, с редким именем Антонина, хорошо разбирается в предсталенной рестораном еде и умело порекомендовала нам разные закуски.",26330:5,['positive']
1908,А какое пиво!!!,26330:6,['positive']
1909,Их около 10 сортов на любой вкус.,26330:7,['positive']
1910,бармен стал нам просто другом.,26330:8,['positive']
1911,На любой вопрос о пиве он умело подобрал каждому из нас пиво по вкусу.,26330:9,"['positive', 'positive']"
1912,Всё было замечательно в этом пивном баре!!!!,26330:10,['positive']
1913,Всем Гроссенштрассе!!!!!!!!!!!!!!!!!,26330:11,['positive']
1914,До недавнего времени регулярно с коллегами посещали это заведение.,26887:0,[]
1915,"Но в последнее время и кухня и обслуживание ухудшились: то суши были настолько солеными, что есть их было невозможно, то пирожок к первому блюду был подан после того, как само первое было съедено.",26887:1,"['negative', 'negative', 'negative']"
1916,А сегодня заказали кулеш.,26887:2,[]
1917,"Блюдо из рядового меню, без изысков.",26887:3,[]
1918,"Через 20 минут ожидания спросили официантку Любовь о том, скоро ли будет подан суп.",26887:4,['negative']
1919,Ответ - через 3-5 минут.,26887:5,[]
1920,Прошло еще 10.,26887:6,[]
1921,Отказались от супа и попросили книгу отзывов.,26887:7,['negative']
1922,"Книгу принесли довольно быстро, а еще через 5 минут - суп, кушать который уже не было желания.",26887:8,['negative']
1923,Попросили подойти к нам или управляющего или другого администратора.,26887:9,"['negative', 'negative']"
1924,"Через пять минут подошла девушка, которая не представившись спросила о наших претензиях.",26887:10,['negative']
1925,"На наше замечание о том, что порцию супа мы были вынуждены ждать около получаса, последовало не извинение, а фраза о том, что много клиентов.",26887:11,['negative']
1926,"Для ресторана такого уровня не допустимо, чтобы расхлябанность и неисполнительность персонала сказывались на общем впечатлении о заведении.",26887:12,"['negative', 'negative']"
1927,из всех посещенных мной ресторанов китайской кухни Тан Жен на гороховой - самой любимый.,2692:0,['positive']
1928,"Это место, чтобы хорошо, вкусно и просто поесть.",2692:1,"['positive', 'positive']"
1929,"Зато вы получите отличную кухню и быстрое, качественное обслуживание.",2692:3,"['positive', 'positive']"
1930,"Из года в год ресторан не становится хуже, что не может не радовать.",2692:4,['positive']
1931,"Несмотря на бешеную популярность, владельцы держат марку и не позволяют себе экономить на качестве еды.",2692:5,['positive']
1932,"Более того, даже когда зал полный ( а это бывает в 99,9% случаев), вы не будете ждать меню или официанта дольше 2-х минут.",2692:6,['positive']
1933,"Простой пример: 14 февраля, в полный аншлаг, от момента, когда мы сели за стол до момента, когда нам вынесли первое блюдо, прошло минут 15.",2692:7,['positive']
1934,И было вкусно.,2692:8,['positive']
1935,Даже не так.,2692:9,[]
1936,ВКУСНО.,2692:10,['positive']
1937,Единственный минус - нужно обязательно бронировать столик.,2692:11,['negative']
1938,"Долго размышляла, где отметить свой день рождения.",27169:0,[]
1939,"Выбор остановился на ресторане ""Эскалибур"".",27169:1,[]
1940,И я не ошиблась.,27169:2,['positive']
1941,"Заказала столик, обговорила все нюансы мероприятия.",27169:3,[]
1942,А 31 мая посетили с друзьями это замечательное место!,27169:4,['positive']
1943,Все были в восторге!,27169:5,['positive']
1944,"Интерьер средневекового замка, обстановка, обслуживание превзошли все ожидания.",27169:6,"['positive', 'positive', 'positive']"
1945,"Цены приемлемые, блюда оригинально,со вкусом оформлены, и, самое главное, всё очень вкусно, порции хорошие.",27169:7,"['neutral', 'positive', 'positive', 'positive']"
1946,"Сразу было видно, что все продукты свежие!",27169:8,['positive']
1947,В каждом блюде замечаешь неравнодушное отношение его автора.,27169:9,['positive']
1948,"Очень порадовал персонал: администраторы Елена, Марина, официант Николай.",27169:10,"['positive', 'positive', 'positive']"
1949,"Хочу отметить доброжелательное, вежливое, внимательное и при этом ненавязчивое обслуживание!",27169:11,['positive']
1950,"Все мои пожелания по поводу организации и проведения моего праздника были учтены, то есть не пришлось бегать и напоминать.",27169:12,['positive']
1951,Ушли мы сытые и довольные с массой приятных впечатлений!,27169:13,['positive']
1952,"Отмечу также как человек, увлекающийся фотографией,что фотографии на фоне этого замечательного средневекового интерьера получаются просто фантастические!",27169:14,['positive']
1953,"Цвет, свет, оформление стен - всё очень сочетается.",27169:15,"['positive', 'positive', 'positive']"
1954,"До сих пор остается чувство, что мы побывали в другом времени, в другом измерении.",27169:16,['positive']
1955,Всем советую!,27169:17,['positive']
1956,Первый раз посетили с друзьями этот уютный ресторанчик месяца два назад.,27375:0,['positive']
1957,Впечатляет все!,27375:1,['positive']
1958,"Вкусное пиво(особенно ячменное :) и суджук к нему в виде закуски :), атмосфера, приветливый персонал!",27375:2,"['positive', 'positive', 'positive', 'positive']"
1959,"Миниатюрная девушка(по-моему, администратор ресторана)высокий профессионал своего дела: ненавязчивое обслуживание, дружелюбный подход к посетителям, внимательное отношение к клиентам.",27375:3,"['positive', 'positive', 'positive', 'positive', 'positive']"
1960,Спасибо Вам большое!!!,27375:6,['positive']
